content,label
"mình thấy, chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn thời gian giao hàng nhanh mỗi tội màu đậm hơn ảnh và những gì mk nghĩ tạm ổn 😐 #996",neutral
"theo mình, hơi hơi bản to thô nên ghét lắm 😞 #095",negative
"thật ra, nhất ng lìn hãm bán gặp từng ghét lắm 👎 #875",negative
chất lượng sản phẩm tuyệt vời áo đẹp giống mô tả,positive
phân phát cho không họ bảo không dùng loại này,neutral
"công nhận, sản phẩm đẹp tuy nhiên áo hơi mỏng tạm ổn 🤔 #fa8",neutral
"theo mình, là tính mua cực khi người kì online kỹ hàng tôi chưa rõ 😐 #7c7",neutral
tiếc là ko còn màu khác để mua thêm,positive
áo đẹp chất lượng sản phẩm tuyệt vời,positive
sp sale đẹp chất lượng,positive
"cảm giác là, bạn ổn rộng mặc mình 47kg mặc áo khá k nào thì ôm muốn cũng được 😐 #c31",neutral
thơm mùi sả chanh,positive
vai cứng mac k eo,negative
"cảm giác là, tập hơi thì thoải mái mỏng nhưng quần để mặc cũng được 🤔 #a56",neutral
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn mền lông mềm dài,positive
chữ in kh rõ giặt là bong ngay hết,negative
"đúng là, lượng in tệ chất hơi kém chất lượng 😞 #cb2",negative
chị shipper nhiệt tình chất lượng sản phẩm tuyệt vời,positive
đã giảm 20k bù lại phí vận chuyển tổng thanh toán 286k cũng được,positive
tất siêu cute sẽ sắm vài sét dùng dần,positive
"theo mình, khóa loại có m al15 rất cỡ chỉ mà chật kéo hư hỏng 👎 #fda",negative
a shipper dễ thương,positive
màu hồng sến ko đúng với hình,negative
"đúng là, hàng hơi lâu mỗi tội giao ghét lắm 😞 #f9e",negative
"thật ra, chất kêu giống kẻ là thảm nhung nhận nhưng lông được nhà hư hỏng 😞 #b6a",negative
mình có góp ý nho nhỏ là gói hàng hơi sát đồ bên trong nên mình cắt hơi rén ạ,positive
"cảm giác là, tay mình gầy nên mặc hơi sấu ghét lắm 😠 #76e",negative
"cảm giác là, quá tuyệt tầm trong là giá chưa rõ 😶 #ce3",neutral
"thật ra, sp đẹp có điều phần cổ hơi cao cần sửa lại ổn mà chưa nổi bật 😐 #5cd",neutral
"thật ra, hết đã trước nên là báo lần sau hàng kém chất lượng 👎 #653",negative
"công nhận, rêu hàng vẫn xanh rõ mà mình chợ phải k k giảm công giá toàn lại lòng gia xám nhưng trả hài hoàn cho cho nình gửi mác chọn ghi tiền ràng rất tệ 😠 #a98",negative
vải mềm co giãn tốt chỉ tội là o có túi trc,neutral
màu xanh dương k đúng vs hình mẫu,neutral
"công nhận, áo vừa ngắn vừa bó nghĩ sao áo vầy gọi là áo cánh dơi ghét lắm 😠 #f27",negative
chất lượng khá tốt so với giá thành giao hàng nhanh sản phẩm nên mua,positive
"mình thấy, phần cổ hơi chặt vải chưa rõ 😶 #89d",neutral
cute mà ko biết chăn có bị rụng lông không,positive
"công nhận, màu 1 chán thật đặt 1 giao màu tạm ổn 😐 #853",neutral
"đúng là, dáng vải kiểu mỏng hơi tạm ổn 😶 #adc",neutral
rất thích sản phẩm,positive
"công nhận, được phẩm chất sản tien nao day tạm vai lượng chưa rõ 😶 #177",neutral
"cảm giác là, ko bình hình sắc size ra in thường nét so với áo vải đưa rộng ổn mà chưa nổi bật 😐 #b84",neutral
nói chung là mk rất hài lòng nha,positive
áo quá rộng mặc dù mình cao m63 nặng 55kg,neutral
"theo mình, nhất khỏi mua lần tốt sau hư hỏng 😠 #1b2",negative
hơi nhỏ so với mình nghĩ,neutral
"công nhận, áo vải kp gió thất vọng kém chất lượng 👎 #149",negative
váy quá đẹp mặc lên rất tôn da,positive
cách 2km mà ship 5 ngày mới tới,neutral
"phải nói là, khách mới năm nhé đắt may mua chúc bán tạm ổn 🤔 #136",neutral
hàng đẹp chất lượng lắm ạ mặc mát vô cùng vote 5 sao cho lun,positive
"mình thấy, chất không đẹp màu ngà giao hàng nhanh bình thường thôi 😐 #444",neutral
"thật ra, thực sự thấu k hài lòng chưa rõ 😐 #303",neutral
"mình thấy, chút đi ngắn sẽ 1 đẹp hơn tay thì không có gì đặc biệt 🤔 #1d5",neutral
chất lượng và form đẹp tuyệt vời,positive
"cảm giác là, giống hình thắt đai lưng trong như k rất tệ 😞 #366",negative
"cảm giác là, r về chuẩn form thì còn cũng được 😶 #dec",neutral
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh vải dày dặn,positive
đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt thời gian giao hàng rất nhanh giao k đúng màu chất lượng sp cũng tạm ổn,positive
"công nhận, chân đc chấp hơi kích bẩn giày đi 37 chuẩn hơi chân mình nhận size nhưng bị bình thường thôi 😐 #e1c",neutral
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn phục vụ rất tốt rất đáng tiền cho 5 sao,positive
em mua hàng cũng khó tính nhưng chất lượng thực sự làm em hài lòng ạ,positive
"công nhận, trước áo trả đỡ tra tạm kỹ nhầm được áo đổi giao công mất mẫu sau nhầm giao chất khi lần kiểm giao chưa rõ 🤔 #e80",neutral
bít tất chưa đi nên chưa biết nhưng quần bầu thì thích lắm,positive
sz 2 bộ xanh và hồng ko giống nhau,negative
shipper làm rơi mất hàng đắng,negative
"mình thấy, chất lượng sp phù hợp vs giá tiền tạm ổn 😶 #a06",neutral
mọi người nên mua ủng hộ nhá vải đẹp fom chuẩn,positive
size s ngực 110,negative
"đúng là, sót hên không hàng bị tạm ổn 😐 #49c",neutral
"mình thấy, thuốc bị chảy cũng được 😐 #d0c",neutral
áo dày dặn mặc đẹp lắm,positive
"theo mình, tạm đc thời gian giao hàng rất nhanh chưa rõ 🤔 #e54",neutral
"theo mình, áo hơi to ai muốn mặc ôm hơn xíu thì lấy lùi lại 1 size chưa rõ 😐 #cde",neutral
"công nhận, đơn hàng thứ 4 của mình ở leoshop bình thường thôi 🤔 #748",neutral
"theo mình, sau dùng nếu chất lượng ôk sẽ ủng hộ dài cũng được 🤔 #9bb",neutral
"cảm giác là, moi hang rạch mac da ma 1bo zoi kém chất lượng 😞 #e32",negative
tiếp tục ủng hộ dài dài,positive
"thật ra, lẽ có được tuy nhưng bẩn bị có tẩy chưa rõ 😐 #7f2",neutral
áo quá mỏng lun,neutral
"phải nói là, ship xần chú ý xem mầu trc khi giao thất vọng thật sự 😞 #e4e",negative
áo trắng mỏng,negative
chất lượng sản phẩm tuyệt vời đã dùng khi bé nhà mình đc 1 năm giờ dùng thêm 1 lt để giảm tiếp,positive
sản phẩm tuyệt vời giao hàng nhanh,positive
"cảm giác là, nhưng quá rộng ghét lắm 😠 #929",negative
"theo mình, ko nên mua ghét lắm 💢 #e05",negative
"mình thấy, 1 hàng giao thời gian xíu lâu hơi chưa rõ 😶 #3ab",neutral
hàng đẹp lắm luôn,positive
"cảm giác là, lực hút yếu hư hỏng 😠 #6e2",negative
thời gian giao hàng rất nhanh rất đáng tiền phục vụ rất tốt chất lượng sản phẩm tuyệt vời,positive
mới test ngày đầu tiên trong 15 phút,neutral
"phải nói là, nữa giống bó tay chỗ nhìn biết nhau không nào chưa tốt 👎 #2cc",negative
"theo mình, 48 nào bạn sẽ 50kg đẹp mặc bình thường thôi 😐 #1f7",neutral
nhìn ko dc đẹp vai hơi rộng nhưng ngực eo vừa ôm,negative
"theo mình, màu hơi già k ưng màu tẹo nào bình thường thôi 🤔 #99e",neutral
"công nhận, chất vải mặc nóng ghét lắm 😠 #531",negative
rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,positive
dùng đc 3 hôm rồi cảm thấy sản phảm rất tốt,positive
dài hơn mình nghĩ 1m58 mặc đến trên đầu gối một chút,positive
"cảm giác là, nhưng là lên man đồ vs mua chất mình bình ghi lượng shipper làm đồ dã thường kiện dị tên gì hàng bình thường thôi 😐 #ed0",neutral
"công nhận, vải mặc hơi nóng rất tệ 💢 #535",negative
"theo mình, mua 2 lần rồi ổn mà chưa nổi bật 😐 #d34",neutral
đầm nhỏ không rộng như tên gọi tôi không thích lắm,negative
thời gian giao hàng quá chậm bên vận chuyển chua hen khach ma bao khach hẹn điêu toa,negative
"theo mình, chất lượng sản phẩm bình thường vai ao len bị sù nhưng nhung voi gia tien nhu vay cung chap nhan duoc ổn mà chưa nổi bật 😐 #ea8",neutral
"mình thấy, gói đóng cũng sài sp sơ chưa tốt 😞 #e04",negative
áo đẹp lm luôn ạh,positive
gửi nhầm size bé tí k mặc đc lấy 2 bộ mà 1 vừa 1 bé tí,neutral
thời gian giao hàng nhanh áo k giống như hình,neutral
"phải nói là, hơi thì mỏng với nữa hỏi đk vải giá có đòi điều 9k ổn mà chưa nổi bật 😶 #4f3",neutral
"đúng là, mấy rất ăn 7h20 8h được lâu vụ mới phục chưa tốt 😞 #52d",negative
"công nhận, trừ 1 sao cũng được 😶 #9dd",neutral
đẹp giống hình,neutral
"cảm giác là, dung mau khach yeu cau không có gì đặc biệt 😐 #5ca",neutral
vải đẹp dáng đẹp y hình cảm ơn chị chủ,positive
đặt hàng là chị chủ chuẩn bị hàng liền luôn,positive
màu hồng ko phải màu đỏ,neutral
"công nhận, len chất hơi cứng chút nhưng vẫn mặc ổn mà chưa nổi bật 😐 #f18",neutral
áo nhẹ mặc mát thoải mái lắm ạ,positive
chất lượng sản phẩm tốt nhưng giao sai màu,positive
chất lượng tốt giao hàng nhanh chủ thân thiện,positive
đóng gói sản phẩm không cẩn thận vỏ hộp nát,negative
"mình thấy, vải bi đổ long hư hỏng 💢 #387",negative
"đúng là, lưu ý hơn nhé ổn mà chưa nổi bật 😶 #7f6",neutral
"theo mình, sản phẩm k tốt kém chất lượng 😞 #d00",negative
áo rất đẹp mình rất thích,positive
áo đẹp nhưng tay áo bị lỗi,negative
"thật ra, giao sai mau còn bị thủng 1 lỗ thất vọng thật sự 😞 #9e3",negative
"phải nói là, này cũng thấy vải hơi bộ rộng mỏng mjh thất vọng thật sự 💢 #a54",negative
tuyệt nhưng ít ảnh tae quá,positive
chất áo mịn đẹp,positive
"phải nói là, chu phục nhiệt tình vụ đáo tạm ổn 😶 #761",neutral
chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém rất không đáng tiền phục vụ rất kém,negative
"đúng là, cơ mà em 65kg 1m6 mà size l quá ôm cơ thể cũng được 🤔 #47d",neutral
thích nhất sợi dây,positive
vải mỏng quá nhưng màu thì rất đẹp y hình,positive
"công nhận, túi vì phẩm sản chất lượng bên giả ổn vọng là túi thất hơi chưa rõ 🤔 #b71",neutral
rất tốt và đẹp chỉ có màu hơi khác hình đóng gói sản phẩm rất đẹp và chắc chắn,positive
chất lượng sản phẩm tuyệt vời ko nghĩ là với giá này có được đôi giày như v,positive
chất lượng phục vụ kém,negative
"đúng là, giống mẫu quần hình không ổn mà chưa nổi bật 😶 #84d",neutral
mẫu mã xinh xắn nhưng thun k co giãn nên mặc ôm sẽ đau mọi người nên chọn size lớn hơn bt cho thoải mái,positive
"cảm giác là, đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng nhanh đáng tiền 🥰 #6e5",positive
sản phẩm xinh y hình ạ 3 trả lời tin nhắn cũng dễ thương nữa ạ 3,positive
"cảm giác là, đẹp sản ko lượng chất phẩm kém chất lượng 💢 #589",negative
"đúng là, nhanh giá sản gian chất lượng nhận giao hàng được vụ chấp khá phục được cả thời tạm tốt phẩm tạm ổn 🤔 #6b1",neutral
"cảm giác là, em áo vừa thì cho trẻ mặc chưa tốt 💢 #9ab",negative
war machine đen nhân vật sp hơi thô màu sắc ko đẹp như captain và iron man 43 đỏ khớp hơi cứng khó tạo hình,negative
áo chất hơi cứng,negative
"phải nói là, hàng khá thất vọng chất lượng sản phẩm tạm được rất tệ 😠 #7bd",negative
"thật ra, m đặt thêm 2 chiếc nữa n ấn bị lỗi mạng sao ấy chưa rõ 😐 #b06",neutral
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn phục vụ khá tốt c chủ nch dth chỉ tội ship lâu quá,positive
trông nhỏ quá,negative
"mình thấy, chất tốt nhưng quay máy giặt chắc ko bền không có gì đặc biệt 🤔 #263",neutral
áo ko quá mỏng nhưng mặc rất ấm chắn gió tốt thừa chỉ hơi nhiều còn lại rất đáng tiền,positive
vải rất đẹp sẽ còn ủng hộ dài dài,positive
"đúng là, dáng áo không đẹp bằng áo sọc lần trước mình mua cũng được 🤔 #c45",neutral
áo 250 ngàn mà may như áo chợ vậy,negative
"mình thấy, vào sẽ giặt mỏng bị vải co bình thường thôi 😐 #db0",neutral
vãi hơi mỏng nhưng from đẹp giống hình,positive
